,0,1
22411,03:21,1
22412,thoughtful--listen,2
22413,bookworm,5
22414,communicates,1
22415,two---this,1
22416,marin,1
22417,slippery,2
22418,metrosexuals,2
22419,08:53,1
22420,abstraction,2
22421,aquinas,3
22422,gk,3
22423,chesterton,6
22424,byzantium,2
22425,byzantine,3
22426,mathematical,2
22427,etiquette,2
22428,oriental,1
22429,faintly,1
22430,decadent,1
22431,stiffened,1
22432,asiatic,1
22433,theocracy,2
22434,unlearned,1
22435,crucifix,1
22436,dehumanised,1
22437,radiant,1
22438,goths,1
22439,humanised,1
22440,instrument,2
22441,platonism,1
22442,diagrams,1
22443,abstractions,2
22444,incarnation,1
22445,escaping,1
22446,doctrinal,1
22447,christendom,3
22448,mosaics,1
22449,pavement,2
22450,pathway,1
22451,mahomet,1
22452,fulfilment,1
22453,iconoclasts,1
22454,chesterton's,1
22455,thought-provoking,1
22456,04:32,1
22457,charlene,1
22458,jerry,16
22459,pournelle,2
22460,orchestrated,1
22461,orch,1
22462,underpinnings,1
22463,penrose,3
22464,anesthesiologist/neurologist,1
22465,sturart,1
22466,hameroff,1
22467,summarize,1
22468,mechanical,2
22469,transmission,1
22470,tissue,4
22471,solvated,1
22472,electrons,1
22473,microtubules,1
22474,connective,1
22475,proteins,1
22476,collapses,1
22477,orchestration,1
22478,scales,1
22479,neurologically,1
22480,inductive,1
22481,deductive,1
22482,computable,1
22483,non-computable,1
22484,wiki,2
22485,ancillary,1
22486,spacetime,1
22487,postulate,1
22488,espoused,1
22489,underpinning,1
22490,ranges,1
22491,placebo,1
22492,self-healing,1
22493,jedi,2
22494,ceases,1
22495,mumbo-jumbo,1
22496,08:08,1
22497,piano...but,1
22498,1925,2
22499,conroy,2
22500,astonished,1
22501,curtain,2
22502,journeying,1
22503,bunker,2
22504,tarmac,1
22505,landing,2
22506,off-the-record,1
22507,mccain?who,1
22508,never-ending,2
22509,availability?hasn't,1
22510,this---it's,1
22511,smiling,4
22512,bs-ing,1
22513,maid,1
22514,confrontations,2
22515,chips,2
22516,vicariously,2
22517,bullshitter,1
22518,06:37,1
22519,knippenberg]....but,1
22520,alluded,1
22521,self-assertion,1
22522,burdens,3
22523,rationalizes,1
22524,humanizes,1
22525,knippenberg,1
22526,intellectualism,3
22527,remaking,1
22528,anti-intellectual,1
22529,ritter,2
22530,kuehnelt-leddihn,2
22531,intransferable,1
22532,destiny,5
22533,immortal,1
22534,maritain,1
22535,variation,1
22536,self-created,1
22537,foolishness,2
22538,dawkin's,1
22539,delusion,4
22540,dawkins,1
22541,popularizers,1
22542,brights,1
22543,07:24,1
22544,picture...unbearable,1
22545,kathy,2
22546,shaidle,1
22547,artistic,2
22548,unwritten,2
22549,pictured,2
22550,dark-skinned/black,1
22551,mocking-up,1
22552,mathematicians,2
22553,client's,1
22554,carousers,1
22555,compulsion,1
22556,06:28,1
22557,hoy,2
22558,alarmists,1
22559,ice-free,2
22560,kayak,1
22561,kayaker,1
22562,record-low,1
22563,near-record,1
22564,footwork,1
22565,kayaking,1
22566,paddle,1
22567,rubber,2
22568,berkeley,1
22569,crossing,10
22570,tides,1
22571,goop,1
22572,sucked,3
22573,rambling,2
22574,hale,1
22575,adams,10
22576,coercion,7
22577,pleases,2
22578,government-run,2
22579,unsuspecting,1
22580,terminology,1
22581,euro-socialist,1
22582,right--that's,1
22583,regimes.no,1
22584,nihilism,2
22585,peddling,2
22586,seductive,1
22587,addictive,2
22588,harms,1
22589,pleasures,2
22590,revolutions---there's,1
22591,comintern,1
22592,rid,20
22593,churned,1
22594,wwi,4
22595,meanings,1
22596,gods,7
22597,western---especially,1
22598,christian---civilization,1
22599,piggy-backs,1
22600,inheritance,2
22601,ratchet,1
22602,spaniard,1
22603,pasta-munching,1
22604,bambinos,1
22605,frenchman,3
22606,patrie,1
22607,hollowed,1
22608,draining,2
22609,statistic,3
22610,2050,1
22611,stagnant,1
22612,shotgun,3
22613,unarmed,2
22614,08:27,1
22615,merit,1
22616,evoked,1
22617,post-christian,2
22618,inescapable,1
22619,fullness,1
22620,affirmations,1
22621,afforded,2
22622,guardini,1
22623,percy,3
22624,walker,2
22625,kierkegaard's,1
22626,05:49,1
22627,previously-amorphous,1
22628,bells,1
22629,intrusion,4
22630,flouting,1
22631,non-sexist,1
22632,uphill,1
22633,marriage---or,1
22634,marriage---is,1
22635,anti-prop,1
22636,massachussetts,1
22637,briefs,3
22638,pro-gay,3
22639,lego,3
22640,lighted,2
22641,shades,3
22642,swedish,1
22643,toymaker,1
22644,catalogue,1
22645,erk,1
22646,singled,2
22647,ponies,1
22648,accompanied,3
22649,inferences,1
22650,milled,2
22651,machining,1
22652,macbooks,1
22653,laptops,3
22654,individually,1
22655,exquisite,1
22656,aluminum,1
22657,devoid,2
22658,nihilist,1
22659,sludge,1
22660,museums,1
22661,06:39,1
22662,derived,3
22663,nihilism...it's,1
22664,flannery,2
22665,o'connor,3
22666,aiming,1
22667,peacemakers,1
22668,rabbi,1
22669,shmuley,1
22670,boteach,1
22671,spaceshipone,1
22672,x-prize,1
22673,futurist--the,1
22674,science-fiction,1
22675,wide-ner,1
22676,deluge,1
22677,fishes,1
22678,padua,1
22679,crire,1
22680,c'est,2
22681,une,1
22682,façon,1
22683,parler,1
22684,tre,1
22685,interrompu,1
22686,renard,1
22687,1895,2
22688,cabinetmaking,1
22689,70-year,1
22690,avian,1
22691,flu,9
22692,leftlunacy,1
22693,macintosh,1
22694,gardening,1
22695,poems,2
22696,stairways,1
22697,woodworking,1
22698,trowbridge,2
22699,betsy,2
22700,newmark,1
22701,patum,1
22702,peperium,1
22703,renata,1
22704,cori,1
22705,dauber,1
22706,rosemary,8
22707,punning,1
22708,tiemann,1
22709,weevil,1
22710,chaffin,1
22711,saith,1
22712,6:16,1
22713,pre-august,1
22714,nuh,1
22715,profanation,1
22716,damnation,1
22717,scruton,1
22718,2.661,1
22719,luminous,1
22720,sappho,1
22721,lov'st,2
22722,dross,1
22723,reft,1
22724,pound,3
22725,decays,1
22726,infirmity,1
22727,foundations,1
22728,heavens,3
22729,lancelot,1
22730,andrewes,1
22731,10:12am,1
22732,cdt,15
22733,bigwigs,2
22734,inclusion,6
22735,solomon,1
22736,litmus,5
22737,erick,1
22738,erickson,1
22739,09:34am,1
22740,huston,1
22741,09:17am,1
22742,diaries,4
22743,moe,4
22744,rethinking,2
22745,shoe,4
22746,09:15am,1
22747,categorized,1
22748,adversarialism,1
22749,duck's,1
22750,rhodes,1
22751,astoundingly,1
22752,reconstructionists,1
22753,re-instituted,1
22754,reconstructionist,1
22755,deaden,2
22756,izoneguy,1
22757,09:08am,1
22758,harbouring,1
22759,urgency,1
22760,well...it,1
22761,steny,4
22762,hoyer,4
22763,bff,1
22764,faughnan,2
22765,08:14am,1
22766,d-md,1
22767,d-pa,1
22768,pa-12,3
22769,fraudulently,1
22770,christina,5
22771,08:07am,1
22772,moines,1
22773,87-year-old,2
22774,bluffs,1
22775,pressured,3
22776,allegation,2
22777,murphy-hayes,1
22778,coercing,1
22779,bobble,1
22780,08:01am,1
22781,ridewind,1
22782,http://www.youtube.com/watch?v=xkxza7qirq4,1
22783,lead-up,1
22784,dizzying,2
22785,diversion,3
22786,06:46am,1
22787,1803-1809,1
22788,bioguide,1
22789,ripon,1
22790,mi,5
22791,1854,1
22792,fact-checkers,3
22793,11:42pm,1
22794,restricted,3
22795,r-ashland,2
22796,auric,1
22797,goldfinger,1
22798,happenstance,1
22799,factchecking,1
22800,obamaganda,1
22801,11:40pm,1
22802,overstatements,1
22803,obamamercial,1
22804,cataloged,1
22805,errors--along,1
22806,11:37pm,1
22807,reconstruction,8
22808,denigrating,2
22809,counterinsurgency,1
22810,saddest,5
22811,grief-inducing,1
22812,10:38pm,1
22813,yourselves,5
22814,equilibrium,1
22815,surpasseth,1
22816,donnell,1
22817,redneck,1
22818,03:37pm,1
22819,embattled,2
22820,porker,1
22821,stemming,2
22822,rooftops,1
22823,cold-blooded,2
22824,killers,6
22825,moveon.org's,1
22826,cong,3
22827,boaters,1
22828,pacs,1
22829,17-term,1
22830,distantly,1
22831,bravado-filled,1
22832,gddmned,1
22833,carpetbagger,1
22834,nutroots,1
22835,01:36pm,1
22836,spouts,2
22837,spites,1
22838,big-time,1
22839,60th,2
22840,reid's,3
22841,boot,9
22842,comment.author_name,1
22843,oxmlhttprequest.send(null,4
22844,getrecentcomments,1
22845,diary.author_name,3
22846,getrecommendeddiaries,1
22847,getredhots,1
22848,getrecentdiaries,1
22849,simplyhired.com,1
22850,10:41:47,1
22851,cst,2
22852,rightmoment(at)gmail.com,1
22853,rawsense2004(at)yahoo.com,1
22854,zach,12
22855,drbroshes(at)gmail.com,1
22856,lima,24
22857,folds,1
22858,disturbed,4
22859,dresden,1
22860,patrol,24
22861,fork,3
22862,ethically,2
22863,ect,2
22864,sob'ers,1
22865,news/comment,1
22866,anti-cair,2
22867,breitbart.com,1
22868,dafka,1
22869,debkafile,1
22870,factcheck.org,1
22871,ha'aretz,1
22872,imra,1
22873,jerusalemonline,1
22874,newspaperindex.com,1
22875,northeast,5
22876,spiegel,1
22877,straits,1
22878,stratfor,1
22879,upi,3
22880,09.2003,1
22881,10.2003,1
22882,11.2003,1
22883,12.2003,1
22884,01.2004,1
22885,02.2004,1
22886,03.2004,1
22887,04.2004,1
22888,05.2004,1
22889,06.2004,1
22890,07.2004,1
22891,08.2004,1
22892,09.2004,1
22893,10.2004,1
22894,11.2004,1
22895,12.2004,1
22896,01.2005,1
22897,02.2005,1
22898,03.2005,1
22899,04.2005,1
22900,07.2005,1
22901,08.2005,1
22902,09.2005,1
22903,11.2005,1
22904,12.2005,1
22905,01.2006,1
22906,02.2006,1
22907,03.2006,1
22908,04.2006,1
22909,05.2006,1
22910,06.2006,1
22911,07.2006,1
22912,08.2006,1
22913,09.2006,1
22914,10.2006,1
22915,11.2006,1
22916,12.2006,1
22917,01.2007,1
22918,02.2007,1
22919,03.2007,1
22920,04.2007,1
22921,05.2007,1
22922,06.2007,1
22923,07.2007,1
22924,08.2007,1
22925,09.2007,1
22926,10.2007,1
22927,11.2007,1
22928,12.2007,1
22929,06.2008,1
22930,recycling,1
22931,rm,15
22932,12:27:00,2
22933,12:33:00,1
22934,robs,1
22935,shoots,2
22936,deters,1
22937,forfeited,1
22938,10:48:00,3
22939,uncensored,1
22940,felonies,1
22941,iceberg,3
22942,imagery,4
22943,huntersville,2
22944,309,1
22945,unincorporated,1
22946,hardin,1
22947,weather.com,2
22948,zoom,1
22949,triangular,2
22950,shaped,5
22951,wooded,2
22952,zoomed,1
22953,popped,1
22954,dell's,1
22955,perk,1
22956,burial,3
22957,what-so-ever,1
22958,moisture,1
22959,clouds,6
22960,conditioned,1
22961,significance,5
22962,wlio,1
22963,magnus,2
22964,indirect,3
22965,swipe,1
22966,11:57:00,2
22967,casino,8
22968,certaily,1
22969,impartial,3
22970,09:49:00,8
22971,laws(often,1
22972,10:28:00,2
22973,marijuana,4
22974,deficiencies,2
22975,ordinances,2
22976,referral,1
22977,snapshot,1
22978,linkers,1
22979,expectant,1
22980,adjusting,1
22981,hobby,8
22982,11:39:00,1
22983,gillmor,3
22984,05:26:00,2
22985,slacker,2
22986,ordinance,1
22987,shawnee,3
22988,destination,2
22989,iga,9
22990,patrons,3
22991,tebben,1
22992,casino's,1
22993,northwest,5
22994,ravaged,3
22995,findlay,1
22996,bluffton,1
22997,ottawa,1
22998,collett,1
22999,84-inch,1
23000,manhole,1
23001,foxnews.com,1
23002,limanews.com,1
23003,elida,1
23004,51-0,1
23005,drubbing,1
23006,games…come,1
23007,browns,1
23008,rebuilding,5
23009,nfl…at,1
23010,bengals,1
23011,penal,1
23012,poets,3
23013,medal,9
23014,cemetery,4
23015,dmz,1
23016,peede,1
23017,nea,4
23018,endowment,1
23019,writing--fiction,1
23020,gioia,2
23021,marilyn,3
23022,nelson,2
23023,boeing,2
23024,tutors,2
23025,nea's,1
23026,workshops,1
23027,hannah,2
23028,tobias,1
23029,wolff,1
23030,clancy,4
23031,which--again,1
23032,understatement--is,1
23033,breathtakingly,2
23034,henninger's,1
23035,article.]it,1
23036,journal's,2
23037,linkfest,2
23038,trackposted,1
23039,potbelly,1
23040,stove,1
23041,alarmist,4
23042,fisa,1
23043,webloggin,1
23044,perri,1
23045,nelson's,1
23046,amboy,1
23047,chronicles,6
23048,gym,3
23049,wings,3
23050,nyt's,1
23051,adeline,1
23052,hazel,1
23053,plasic,1
23054,haven,1
23055,moh,1
23056,12:21:00,2
23057,taliban's,1
23058,shura,1
23059,roggio,2
23060,embed,1
23061,qari,1
23062,faiz,1
23063,helmand,3
23064,isaf,2
23065,musa,2
23066,qala,2
23067,kajaki,2
23068,nari,1
23069,saraj,1
23070,sangin,1
23071,ghorak,1
23072,kandahar,1
23073,southwestern,1
23074,uruzgan,1
23075,stronghold,4
23076,reopen,2
23077,dam,1
23078,rail.such,1
23079,qaida,3
23080,interchangeable,1
23081,cleared,3
23082,hoot,4
23083,agnostic,4
23084,non-proper,1
23085,interpreting,1
23086,cf,1
23087,kill(ed,1
23088,terrorists/ism,2
23089,wwiv,3
23090,05:03:00,1
23091,juxtaposing,1
23092,retrofitting,2
23093,bunker-buster,1
23094,b2,1
23095,03:15:00,5
23096,inter-governmental,1
23097,phases,1
23098,hotels,2
23099,venues,1
23100,city's,2
23101,10:11:00,3
23102,uyghur's,1
23103,adultry,1
23104,uyghur,1
23105,yuan,4
23106,213,2
23107,02:55:00,3
23108,gung,1
23109,ho,3
23110,clio,1
23111,mich,1
23112,jered,1
23113,brandishing,2
23114,balsa,1
23115,elmer's,1
23116,painted,4
23117,functioning...modified.....bb,1
23118,endeavors,1
23119,potpourri,1
23120,rosemary's,2
23121,4:05,1
23122,insurgence,1
23123,ithaca,2
23124,7:59,1
23125,capturing,2
23126,whew,1
23127,3:11,1
23128,ah-64,1
23129,c-130,1
23130,usaf,1
23131,crispy,2
23132,menu,3
23133,life...or,1
23134,lasts,2
23135,ssg,1
23136,fezer,1
23137,1:02,1
23138,10:05:00,3
23139,shamelessly,3
23140,bizzyblog,1
23141,alveda,1
23142,cruelty,7
23143,vick,3
23144,disparity,2
23145,stabbed,1
23146,limb,3
23147,excruciating,1
23148,humanely,2
23149,01:12:00,2
23150,cowboy,10
23151,maniacs,1
23152,irg,2
23153,haleh,1
23154,esfandiari,2
23155,woodrow,3
23156,kian,2
23157,tajbakhsh,2
23158,planner,1
23159,shakeri,2
23160,parnaz,2
23161,azima,2
23162,farda,1
23163,europe/radio,1
23164,persian-language,1
23165,levinson,2
23166,kish,1
23167,foment,1
23168,clerical,1
23169,evin,1
23170,trumpt-up,1
23171,panaz,1
23172,rfe,1
23173,pawn,1
23174,leverage,1
23175,caught.while,1
23176,arrests,2
23177,passports,1
23178,confiscated,1
23179,dual-citizenship,1
23180,newz,2
23181,washington-area,1
23182,airports,2
23183,d-tenn,1
23184,cots,2
23185,all-night,1
23186,war.unlike,1
23187,coworker,1
23188,10:41:00,5
23189,physicians,4
23190,accidental,4
23191,physician,2
23192,0.171,1
23193,"80,000,000",1
23194,"1,500",3
23195,0.000188,1
23196,_________________,4
23197,statistically,3
23198,gratitude,3
23199,silly/fun,1
23200,08:44:00,4
23201,al-daour,3
23202,imprisoned,4
23203,isp,2
23204,non-the-less,1
23205,fanatic,2
23206,jailed,5
23207,inciting,1
23208,misusing,2
23209,scrutinising,1
23210,al-daour's,1
23211,pedophiles,1
23212,pre-schools,1
23213,logic....why,1
23214,12:17:00,2
23215,kittens,3
23216,weezer,1
23217,bravely,1
23218,inanimate,1
23219,paw,1
23220,newbie,1
23221,inflame,1
23222,troop,11
23223,u.s.-set,1
23224,benchmarks,1
23225,thursday.one,1
23226,jugular,1
23227,lolita,1
23228,baldor,1
23229,conduit,1
23230,transporting,2
23231,10:52:00,2
23232,quickies,1
23233,seventy-five,1
23234,archbishop,2
23235,peep.excerpt,1
23236,voinovich,4
23237,spat,1
23238,aq,1
23239,sorta,4
23240,kitten,3
23241,cincy,1
23242,hers,1
23243,toxoplasmosis,1
23244,caturday,1
23245,kiril,2
23246,kundurazieff,2
23247,sneakeasyusa,1
23248,comment/trackback,1
23249,bouncer,1
23250,bookcrossing,11
23251,buff,2
23252,w.a.c.k.i.e,3
23253,genealogy,2
23254,sneakeasy,1
23255,pussy,2
23256,mbri's,1
23257,sneaks,1
23258,t.w.a.t,7
23259,hike,1
23260,getty,1
23261,wictory,32
23262,yrs,1
23263,"135,267",1
23264,1820,1
23265,1350,1
23266,evolved,3
23267,outstripped,2
23268,spur,1
23269,thru,8
23270,bikeblog,1
23271,re-discovered,1
23272,journey,5
23273,audiences,7
23274,creationist,2
23275,thoughful,1
23276,nikita,3
23277,lettting,1
23278,sej,2
23279,stumble,5
23280,hee,6
23281,stops,8
23282,ahmgonnaignoreyouandobfuscate,2
23283,sooo,1
23284,ahmadangerousfanatic,2
23285,givng,1
23286,legitimzes,1
23287,minutemen,3
23288,uninterrupted,2
23289,ahmgonnaspeakeatcolumbia,2
23290,spun,1
23291,bolinger's,1
23292,ahmgonnapreachlectureandwhine,1
23293,rotc,2
23294,1939,1
23295,ambassadorial,1
23296,luther's,1
23297,ill-mannered,1
23298,nazi-controlled,1
23299,escorted,2
23300,incendiary,1
23301,kelly,11
23302,enrichment,1
23303,nypd,5
23304,descend,1
23305,bloomberg's,1
23306,212-new-york,1
23307,educators,1
23308,hobbton,2
23309,non-democratic,1
23310,brainer,2
23311,grown-ups,6
23312,re-evaluated,1
23313,sampson,1
23314,910-594-0242,1
23315,mackers,1
23316,schwartz,2
23317,leno,4
23318,prez,2
23319,tonite,2
23320,amature,1
23321,nite,1
23322,shook,5
23323,imature,1
23324,bookcrossers,1
23325,blush,1
23326,schism,1
23327,tome,2
23328,mysteries,1
23329,fortune,3
23330,i.d,1
23331,finder,1
23332,kindness,3
23333,twas,1
23334,life's,4
23335,cafes,2
23336,playgrounds,1
23337,concerts,1
23338,stools,1
23339,crossers,1
23340,embracing,3
23341,dissuade,1
23342,adage,2
23343,unto,4
23344,robert-n-kate,1
23345,catches,2
23346,krispy,5
23347,kreme,5
23348,collegians,1
23349,cavorting,2
23350,cozy,1
23351,confines,2
23352,915pm,1
23353,chabad,2
23354,telethon,6
23355,joyously,1
23356,beards,1
23357,iconic,1
23358,drive-thru,1
23359,donuts,3
23360,howeer,1
23361,unfolded,2
23362,hollered,2
23363,behinds,3
23364,shrine,8
23365,wag,4
23366,freshmen/freshwomen,1
23367,freshpersons,1
23368,costa,1
23369,fabulo(us,1
23370,camp(us,1
23371,v(us)c,2
23372,momento(us,1
23373,okaayyyy,1
23374,unaccustomed,1
23375,delecacies,1
23376,worhip,1
23377,adj(us)tment,1
23378,perusal,1
23379,communal,2
23380,pizza,5
23381,washed,3
23382,nightcap,1
23383,845pm,1
23384,11pm,1
23385,danced,2
23386,1130pm,1
23387,jouyous,1
23388,mall,9
23389,couch,6
23390,elon,1
23391,4-10,1
23392,meters,4
23393,osaka,1
23394,100-meters,1
23395,legs,7
23396,pumping,1
23397,minced,1
23398,pranced,1
23399,asafa,1
23400,9.85,1
23401,tingly,1
23402,winked,1
23403,pose,8
23404,exceed,1
23405,radicalized,2
23406,dickey,1
23407,homegrown,2
23408,jihadis,2
23409,bishop,4
23410,meds,2
23411,priest,6
23412,sparked,3
23413,muskens,2
23414,diocese,2
23415,breda,1
23416,upheaval,2
23417,gerrit,1
23418,fijter,1
23419,dialogue,10
23420,monica,13
23421,peaceniks,1
23422,pier,3
23423,promenade,1
23424,exposing,6
23425,moonbats,13
23426,pedaled,2
23427,doheny,1
23428,conspiratorial,1
23429,kongress,1
23430,idiotarians,1
23431,frequented,1
23432,misinformation,2
23433,wounded,20
23434,crosses,6
23435,flowers,2
23436,wandered,1
23437,avoidance,1
23438,espousing,3
23439,sounding,6
23440,gullible,1
23441,ilinformed,1
23442,misguided,14
23443,manipulated,3
23444,messsage,1
23445,liberate,3
23446,frighteningly,1
23447,peace-los,2
23448,wanders,1
23449,orgnizations,1
23450,z,1
23451,truthout,2
23452,potatoes,1
23453,moonbatism,1
23454,menaces,1
23455,hiking,6
23456,hi,3
23457,cara,3
23458,mattleman,2
23459,golinharris,1
23460,sneakeasysjoint.com,1
23461,cycling,3
23462,runners,4
23463,sustainability,1
23464,relay-style,1
23465,www.blueplanetrun.org,1
23466,www.golinharris.com,1
23467,obstacle,3
23468,revisit,2
23469,potter,7
23470,revealers,1
23471,anti-wizard,1
23472,seaside,1
23473,deathly,2
23474,hallows,2
23475,bookstores,2
23476,civilized,4
23477,annoyed,14
23478,who-ever,1
23479,plotline,2
23480,granma,1
23481,mugglesworth,2
23482,bookstore,3
23483,multi-plex,1
23484,potty,3
23485,gots,1
23486,hots,1
23487,rowling,4
23488,jeri,1
23489,dalts,1
23490,pd,1
23491,unsolved,1
23492,literary,1
23493,outreach,4
23494,goldenwest,1
23495,identifing,1
23496,frenzies,1
23497,regularity,1
23498,yor,1
23499,leig,1
23500,bingpuled,1
23501,wizards,3
23502,un-named,1
23503,ditching,1
23504,glean,1
23505,nugget,3
23506,joys,5
23507,muggle,1
23508,muggles,1
23509,round-trip,1
23510,bikeblogging,1
23511,thats,4
23512,anti-terrorism,2
23513,manhunt,1
23514,glasgow,1
23515,ill-advised,1
23516,aliens,12
23517,behooves,1
23518,flies,6
23519,3x,1
23520,2x,1
23521,1x,1
23522,slighted,1
23523,x-rated,1
23524,flowed,1
23525,fevered,4
23526,1801st,1
23527,1335,1
23528,celebrates,4
23529,grads,1
23530,wavelengths,1
23531,outweighs,1
23532,halls,4
23533,ralphs,1
23534,vons,1
23535,albertsons,2
23536,walkout,1
23537,pensions,2
23538,premature,2
23539,bargaining,1
23540,hollyweird,3
23541,sequels,1
23542,blockbuster,4
23543,sorochak,1
23544,"4,000,000",1
23545,"55,000",2
23546,6-year,1
23547,worldwide…and,1
23548,releases,7
23549,buckingham,1
23550,stonehenge,1
23551,pyramids,1
23552,mt,2
23553,everest's,1
23554,"3,999,999th",1
23555,millionth,1
23556,milestones,1
23557,100th,3
23558,billy-goat,1
23559,hegan,1
23560,1912,1
23561,bookcrosser,1
23562,gorge,1
23563,kundurdziev,1
23564,macedonian,4
23565,1951/2,1
23566,involuntarily,1
23567,americanized,2
23568,giorgio,1
23569,1957,1
23570,fathered,1
23571,1969,4
23572,1988,5
23573,bulgarian,4
23574,ww2,3
23575,glendale,1
